ISSUE_DATE;FLIGHT_DATE_LOC;PAX_TYPE;REVENUE_AMOUNT;ORIG_CITY_CODE;DEST_CITY_CODE;ROUTE_FLIGHT_TYPE;FFP_FLAG;SALE_TYPE
27.11.2021 0:00;02.01.2022 0:00;AD;220;PEZ;MOW;ВВЛ;;ONLINE
10.12.2021 0:00;03.01.2022 0:00;AD;440;VVO;PKC;ВВЛ;FFP;ONLINE
15.12.2021 0:00;02.01.2022 0:00;AD;340;MOW;KRR;ВВЛ;FFP;ONLINE
10.12.2021 0:00;15.01.2022 0:00;AD;370;MOW;VRN;МВЛ;;ONLINE
09.12.2021 0:00;06.01.2022 0:00;AD;300;MOW;UFA;ВВЛ;FFP;ONLINE
05.12.2021 0:00;19.01.2022 0:00;AD;430;BAK;VOG;МВЛ;;OFFLINE
13.12.2021 0:00;06.01.2022 0:00;AD;390;VOG;OVB;ВВЛ;FFP;OFFLINE
02.12.2021 0:00;17.01.2022 0:00;AD;420;OMS;OVB;ВВЛ;;OFFLINE
14.12.2021 0:00;02.01.2022 0:00;AD;590;MOW;VIE;МВЛ;;ONLINE
28.11.2021 0:00;02.01.2022 0:00;AD;310;MOW;CEK;ВВЛ;;ONLINE
14.12.2021 0:00;02.01.2022 0:00;AD;500;MOW;YKS;ВВЛ;;ONLINE
25.12.2021 0:00;02.01.2022 0:00;AD;460;UUD;MOW;ВВЛ;FFP;OFFLINE
14.12.2021 0:00;03.01.2022 0:00;AD;320;ULY;MOW;ВВЛ;;ONLINE
28.11.2021 0:00;12.01.2022 0:00;AD;570;OVB;TAS;МВЛ;;ONLINE
05.12.2021 0:00;05.01.2022 0:00;AD;250;MOW;KGD;ВВЛ;FFP;ONLINE
28.11.2021 0:00;17.01.2022 0:00;AD;480;MOW;YKS;ВВЛ;;OFFLINE
02.12.2021 0:00;07.01.2022 0:00;AD;440;KVK;MOW;ВВЛ;;ONLINE
15.12.2021 0:00;20.01.2022 0:00;AD;170;MOW;UFA;ВВЛ;FFP;ONLINE
03.11.2021 0:00;16.11.2021 0:00;CHD;170;MOW;KUF;ВВЛ;;ONLINE
29.10.2021 0:00;30.11.2021 0:00;AD;640;UUD;MOW;ВВЛ;;OFFLINE
30.10.2021 0:00;03.11.2021 0:00;AD;410;TLK;OVB;ВВЛ;;OFFLINE
10.11.2021 0:00;17.11.2021 0:00;AD;600;KJA;FEG;МВЛ;;ONLINE
29.10.2021 0:00;02.11.2021 0:00;AD;260;MOW;PEE;ВВЛ;FFP;ONLINE
10.11.2021 0:00;29.11.2021 0:00;AD;140;KZN;MOW;ВВЛ;;ONLINE
10.11.2021 0:00;15.11.2021 0:00;AD;540;MOW;BLQ;МВЛ;FFP;ONLINE
26.10.2021 0:00;02.11.2021 0:00;INF;0;MOW;PEZ;ВВЛ;;ONLINE
29.10.2021 0:00;15.11.2021 0:00;AD;490;MOW;NUX;ВВЛ;FFP;OFFLINE
09.11.2021 0:00;13.11.2021 0:00;AD;640;OVB;UUS;ВВЛ;;OFFLINE
29.10.2021 0:00;08.11.2021 0:00;AD;380;KRR;MOW;ВВЛ;;OFFLINE
05.11.2021 0:00;15.11.2021 0:00;CHD;370;IKT;OVB;ВВЛ;;ONLINE
12.11.2021 0:00;29.11.2021 0:00;AD;500;BQS;OVB;ВВЛ;;OFFLINE
06.11.2021 0:00;14.11.2021 0:00;AD;480;OVB;KZN;ВВЛ;FFP;ONLINE
06.11.2021 0:00;11.11.2021 0:00;AD;520;OVB;VVO;ВВЛ;;OFFLINE
05.11.2021 0:00;22.11.2021 0:00;INF;0;OVB;TOX;ВВЛ;;OFFLINE
06.11.2021 0:00;14.11.2021 0:00;AD;610;MOW;BTK;ВВЛ;FFP;ONLINE
30.10.2021 0:00;21.11.2021 0:00;AD;640;UUD;MOW;ВВЛ;;OFFLINE
05.11.2021 0:00;09.11.2021 0:00;AD;550;AER;MOW;ВВЛ;;ONLINE
01.11.2021 0:00;10.11.2021 0:00;AD;320;KJA;OVB;ВВЛ;;OFFLINE
02.11.2021 0:00;03.11.2021 0:00;AD;670;VVO;OVB;ВВЛ;;OFFLINE
09.11.2021 0:00;16.11.2021 0:00;AD;440;MOW;NJC;ВВЛ;;OFFLINE
26.10.2021 0:00;13.11.2021 0:00;AD;420;GOJ;OVB;ВВЛ;;OFFLINE
21.11.2021 0:00;24.11.2021 0:00;AD;180;OVB;NSK;ВВЛ;;OFFLINE
05.11.2021 0:00;07.11.2021 0:00;AD;270;MOW;KZN;ВВЛ;;ONLINE
29.10.2021 0:00;20.11.2021 0:00;CHD;190;MOW;KZN;ВВЛ;;ONLINE
10.11.2021 0:00;12.11.2021 0:00;AD;190;MOW;LED;ВВЛ;;OFFLINE
05.11.2021 0:00;07.11.2021 0:00;AD;220;MOW;LED;ВВЛ;FFP;ONLINE
04.11.2021 0:00;10.11.2021 0:00;AD;230;MOW;AYT;МВЛ;FFP;ONLINE
04.11.2021 0:00;12.11.2021 0:00;AD;500;MOW;UUD;ВВЛ;;ONLINE
10.11.2021 0:00;26.11.2021 0:00;AD;390;NSK;OVB;ВВЛ;FFP;ONLINE
29.10.2021 0:00;03.11.2021 0:00;AD;260;MOW;KUF;ВВЛ;;OFFLINE
11.11.2021 0:00;14.11.2021 0:00;AD;350;MOW;OVB;ВВЛ;;OFFLINE
04.11.2021 0:00;05.11.2021 0:00;AD;250;MOW;CEK;ВВЛ;;ONLINE
04.11.2021 0:00;27.11.2021 0:00;AD;370;CEK;MOW;ВВЛ;FFP;ONLINE
10.11.2021 0:00;13.11.2021 0:00;INF;70;MOW;OSS;МВЛ;;OFFLINE
29.10.2021 0:00;12.11.2021 0:00;AD;270;EGO;MOW;ВВЛ;;OFFLINE
04.11.2021 0:00;06.11.2021 0:00;AD;210;MOW;MMK;ВВЛ;FFP;ONLINE
11.11.2021 0:00;19.11.2021 0:00;AD;810;OVB;TLK;ВВЛ;;OFFLINE
29.10.2021 0:00;10.11.2021 0:00;AD;140;LED;MOW;ВВЛ;FFP;ONLINE
07.11.2021 0:00;08.11.2021 0:00;AD;340;KSQ;OVB;МВЛ;;OFFLINE
30.10.2021 0:00;25.11.2021 0:00;CHD;420;MOW;IKT;ВВЛ;;ONLINE
04.11.2021 0:00;20.11.2021 0:00;AD;310;OVB;SVX;ВВЛ;FFP;ONLINE
03.11.2021 0:00;08.11.2021 0:00;AD;450;OVB;SVX;ВВЛ;FFP;ONLINE
03.11.2021 0:00;12.11.2021 0:00;AD;570;BQS;OVB;ВВЛ;FFP;ONLINE
06.11.2021 0:00;08.11.2021 0:00;AD;200;MOW;AAQ;ВВЛ;FFP;ONLINE
06.11.2021 0:00;09.11.2021 0:00;AD;240;OMS;MOW;ВВЛ;FFP;ONLINE
11.11.2021 0:00;20.11.2021 0:00;AD;40;OVB;LED;ВВЛ;FFP;ONLINE
12.11.2021 0:00;16.11.2021 0:00;AD;230;MOW;UFA;ВВЛ;;OFFLINE
04.11.2021 0:00;24.11.2021 0:00;AD;340;VVO;KJA;ВВЛ;;ONLINE
30.10.2021 0:00;10.11.2021 0:00;AD;370;OVB;NUX;ВВЛ;;OFFLINE
04.11.2021 0:00;10.11.2021 0:00;CHD;340;OVB;NUX;ВВЛ;;ONLINE
21.10.2021 0:00;17.11.2021 0:00;AD;560;MOW;UUD;ВВЛ;FFP;ONLINE
10.11.2021 0:00;10.11.2021 0:00;AD;330;MOW;KZN;ВВЛ;;ONLINE
11.11.2021 0:00;17.11.2021 0:00;AD;110;MOW;PEE;ВВЛ;FFP;ONLINE
04.11.2021 0:00;06.11.2021 0:00;AD;380;OVB;AER;ВВЛ;;ONLINE
29.10.2021 0:00;12.11.2021 0:00;AD;220;MOW;KZN;ВВЛ;FFP;ONLINE
29.10.2021 0:00;12.11.2021 0:00;AD;220;MOW;KZN;ВВЛ;FFP;ONLINE
10.11.2021 0:00;14.11.2021 0:00;AD;250;CEK;MOW;ВВЛ;;OFFLINE
30.10.2021 0:00;03.11.2021 0:00;CHD;250;MOW;KGD;ВВЛ;;ONLINE
04.11.2021 0:00;14.11.2021 0:00;AD;300;MOW;GOJ;ВВЛ;;ONLINE
21.10.2021 0:00;17.11.2021 0:00;CHD;520;KQT;VOG;МВЛ;;ONLINE
30.10.2021 0:00;08.11.2021 0:00;AD;320;MOW;ASF;ВВЛ;FFP;ONLINE
29.10.2021 0:00;09.11.2021 0:00;AD;170;MOW;AAQ;ВВЛ;FFP;ONLINE
31.10.2021 0:00;02.11.2021 0:00;AD;590;MOW;HTA;ВВЛ;FFP;ONLINE
26.10.2021 0:00;03.11.2021 0:00;AD;240;SVX;MOW;ВВЛ;FFP;ONLINE
30.10.2021 0:00;01.11.2021 0:00;AD;500;MUC;MOW;МВЛ;FFP;ONLINE
10.11.2021 0:00;17.11.2021 0:00;AD;320;MOW;KEJ;ВВЛ;;ONLINE
30.10.2021 0:00;14.11.2021 0:00;AD;1030;MOW;NJC;ВВЛ;FFP;ONLINE
10.11.2021 0:00;11.11.2021 0:00;AD;260;GOJ;OSS;МВЛ;;OFFLINE
11.11.2021 0:00;15.11.2021 0:00;AD;490;NSK;MOW;ВВЛ;;OFFLINE
27.10.2021 0:00;21.11.2021 0:00;AD;440;MOW;IKT;ВВЛ;FFP;ONLINE
30.10.2021 0:00;01.11.2021 0:00;AD;270;MOW;CEK;ВВЛ;;OFFLINE
04.11.2021 0:00;10.11.2021 0:00;CHD;440;MOW;SSH;МВЛ;;ONLINE
30.10.2021 0:00;20.11.2021 0:00;AD;330;OVB;AER;ВВЛ;FFP;ONLINE
06.11.2021 0:00;15.11.2021 0:00;AD;540;VOG;DYU;МВЛ;;ONLINE
12.11.2021 0:00;16.11.2021 0:00;AD;290;VOG;MOW;ВВЛ;;OFFLINE
08.11.2021 0:00;10.11.2021 0:00;CHD;510;UFA;SSH;МВЛ;;OFFLINE
05.11.2021 0:00;11.11.2021 0:00;AD;200;OVB;PKC;ВВЛ;FFP;ONLINE
02.11.2021 0:00;10.11.2021 0:00;AD;480;FEG;IKT;МВЛ;;OFFLINE
06.11.2021 0:00;12.11.2021 0:00;AD;130;ROV;MOW;ВВЛ;FFP;ONLINE
22.10.2021 0:00;08.11.2021 0:00;AD;270;MOW;AER;ВВЛ;;OFFLINE
29.10.2021 0:00;01.11.2021 0:00;AD;340;OVB;KJA;ВВЛ;FFP;OFFLINE
30.10.2021 0:00;01.11.2021 0:00;INF;0;MOW;AER;ВВЛ;;ONLINE
10.11.2021 0:00;21.11.2021 0:00;AD;260;MOW;OVB;ВВЛ;;ONLINE
10.11.2021 0:00;30.11.2021 0:00;AD;230;KEJ;MOW;ВВЛ;;OFFLINE
01.11.2021 0:00;09.11.2021 0:00;AD;220;MOW;KUF;ВВЛ;;OFFLINE
05.11.2021 0:00;20.11.2021 0:00;AD;350;UUS;VVO;ВВЛ;FFP;ONLINE
16.11.2021 0:00;17.11.2021 0:00;AD;290;OVB;OMS;ВВЛ;;OFFLINE
10.11.2021 0:00;14.11.2021 0:00;AD;410;TOF;MOW;ВВЛ;;ONLINE
30.10.2021 0:00;11.11.2021 0:00;AD;250;KRR;EVN;МВЛ;;OFFLINE
10.11.2021 0:00;26.11.2021 0:00;AD;310;SVX;OVB;ВВЛ;FFP;ONLINE
06.11.2021 0:00;08.11.2021 0:00;AD;130;MOW;AER;ВВЛ;;ONLINE
31.10.2021 0:00;03.11.2021 0:00;AD;310;AYT;MOW;МВЛ;;OFFLINE
21.10.2021 0:00;03.11.2021 0:00;AD;670;OVB;VVO;ВВЛ;;OFFLINE
30.10.2021 0:00;01.11.2021 0:00;AD;260;CEK;MOW;ВВЛ;;ONLINE
10.11.2021 0:00;11.11.2021 0:00;AD;150;OVB;BAX;ВВЛ;FFP;ONLINE
30.10.2021 0:00;27.11.2021 0:00;CHD;200;ROV;MOW;ВВЛ;;ONLINE
07.11.2021 0:00;19.11.2021 0:00;AD;520;BQS;OVB;ВВЛ;FFP;ONLINE
30.10.2021 0:00;04.11.2021 0:00;AD;150;LED;MOW;ВВЛ;FFP;ONLINE
05.11.2021 0:00;22.11.2021 0:00;AD;460;LBD;OVB;МВЛ;;OFFLINE
08.11.2021 0:00;10.11.2021 0:00;AD;300;CEK;MOW;ВВЛ;;OFFLINE
10.11.2021 0:00;28.11.2021 0:00;AD;410;MOW;TOF;ВВЛ;;ONLINE
08.11.2021 0:00;17.11.2021 0:00;AD;340;UUS;VVO;ВВЛ;;OFFLINE
11.11.2021 0:00;11.11.2021 0:00;AD;370;MOW;KRR;ВВЛ;;ONLINE
22.10.2021 0:00;05.11.2021 0:00;AD;710;DXB;OVB;МВЛ;FFP;ONLINE
10.11.2021 0:00;27.11.2021 0:00;AD;570;OVB;IKT;ВВЛ;FFP;OFFLINE
08.11.2021 0:00;09.11.2021 0:00;AD;240;MOW;LED;ВВЛ;FFP;ONLINE
10.11.2021 0:00;15.11.2021 0:00;AD;220;ROV;MOW;ВВЛ;FFP;ONLINE
16.11.2021 0:00;22.11.2021 0:00;AD;530;OVB;FEG;МВЛ;;OFFLINE
05.11.2021 0:00;11.11.2021 0:00;AD;260;KUF;MOW;ВВЛ;FFP;OFFLINE
30.10.2021 0:00;09.11.2021 0:00;AD;140;KRR;MOW;ВВЛ;;OFFLINE
01.11.2021 0:00;03.11.2021 0:00;AD;330;BAK;ASF;МВЛ;;OFFLINE
10.11.2021 0:00;19.11.2021 0:00;CHD;240;ROV;MOW;ВВЛ;;ONLINE
27.10.2021 0:00;08.11.2021 0:00;AD;830;MOW;BAX;ВВЛ;FFP;ONLINE
10.11.2021 0:00;14.11.2021 0:00;AD;610;YKS;MOW;ВВЛ;;ONLINE
07.11.2021 0:00;10.11.2021 0:00;AD;520;ROM;MOW;МВЛ;FFP;ONLINE
30.10.2021 0:00;13.11.2021 0:00;AD;200;GOJ;MOW;ВВЛ;;ONLINE
10.11.2021 0:00;15.11.2021 0:00;AD;210;MOW;VOZ;ВВЛ;FFP;ONLINE
05.11.2021 0:00;06.11.2021 0:00;AD;640;LED;OVB;ВВЛ;FFP;ONLINE
09.11.2021 0:00;10.11.2021 0:00;AD;270;OVB;OMS;ВВЛ;;OFFLINE
07.11.2021 0:00;13.11.2021 0:00;AD;280;AER;MOW;ВВЛ;FFP;ONLINE
30.10.2021 0:00;03.11.2021 0:00;AD;270;VOG;EVN;МВЛ;;OFFLINE
31.10.2021 0:00;14.11.2021 0:00;AD;1140;VVO;SEL;МВЛ;;ONLINE
09.11.2021 0:00;24.11.2021 0:00;AD;280;OVB;SIP;ВВЛ;FFP;ONLINE
02.11.2021 0:00;03.11.2021 0:00;AD;590;ALA;MOW;МВЛ;;OFFLINE
07.11.2021 0:00;10.11.2021 0:00;AD;220;KZN;MOW;ВВЛ;;OFFLINE
10.11.2021 0:00;26.11.2021 0:00;AD;190;MOW;KUF;ВВЛ;FFP;ONLINE
31.10.2021 0:00;03.11.2021 0:00;AD;220;KZN;MOW;ВВЛ;FFP;ONLINE
07.11.2021 0:00;29.11.2021 0:00;AD;490;MOW;OVB;ВВЛ;;OFFLINE
07.11.2021 0:00;29.11.2021 0:00;AD;400;MOW;IKT;ВВЛ;;OFFLINE
10.11.2021 0:00;11.11.2021 0:00;AD;270;MOW;KZN;ВВЛ;;ONLINE
06.11.2021 0:00;06.11.2021 0:00;AD;110;LED;MOW;ВВЛ;FFP;ONLINE
06.11.2021 0:00;06.11.2021 0:00;AD;150;OVB;LED;ВВЛ;;ONLINE
18.11.2021 0:00;19.11.2021 0:00;AD;280;UFA;OVB;ВВЛ;FFP;ONLINE
06.11.2021 0:00;27.11.2021 0:00;AD;110;MOW;KUF;ВВЛ;;OFFLINE
07.11.2021 0:00;12.11.2021 0:00;AD;620;OVB;UUS;ВВЛ;;OFFLINE
27.10.2021 0:00;14.11.2021 0:00;CHD;230;MOW;KGD;ВВЛ;FFP;ONLINE
15.11.2021 0:00;16.11.2021 0:00;AD;370;ROV;OVB;ВВЛ;FFP;ONLINE
31.10.2021 0:00;28.11.2021 0:00;AD;340;IKT;FRU;МВЛ;FFP;OFFLINE
28.10.2021 0:00;02.11.2021 0:00;AD;530;VOG;LBD;МВЛ;;OFFLINE
05.11.2021 0:00;08.11.2021 0:00;AD;500;KSQ;OVB;МВЛ;;ONLINE
11.11.2021 0:00;22.11.2021 0:00;AD;310;SVX;MOW;ВВЛ;;OFFLINE
28.10.2021 0:00;16.11.2021 0:00;AD;430;VOG;LBD;МВЛ;;OFFLINE
09.11.2021 0:00;11.11.2021 0:00;AD;380;MOW;MCX;ВВЛ;;OFFLINE
11.11.2021 0:00;20.11.2021 0:00;AD;50;OVB;MOW;ВВЛ;FFP;ONLINE
11.11.2021 0:00;24.11.2021 0:00;AD;310;OMS;OVB;ВВЛ;;ONLINE
10.11.2021 0:00;29.11.2021 0:00;AD;180;OVB;OMS;ВВЛ;;ONLINE
31.10.2021 0:00;02.11.2021 0:00;AD;210;VOZ;MOW;ВВЛ;FFP;ONLINE
07.11.2021 0:00;10.11.2021 0:00;AD;170;MOW;KRR;ВВЛ;;OFFLINE
07.11.2021 0:00;29.11.2021 0:00;AD;180;GOJ;MOW;ВВЛ;FFP;ONLINE
11.11.2021 0:00;15.11.2021 0:00;AD;240;VVO;UUS;ВВЛ;FFP;ONLINE
08.11.2021 0:00;08.11.2021 0:00;AD;230;MOW;MRV;ВВЛ;;ONLINE
08.11.2021 0:00;13.11.2021 0:00;AD;280;PEZ;MOW;ВВЛ;;ONLINE
11.11.2021 0:00;15.11.2021 0:00;AD;230;MOW;KRR;ВВЛ;;OFFLINE
07.11.2021 0:00;12.11.2021 0:00;AD;170;MCX;MOW;ВВЛ;;ONLINE
30.10.2021 0:00;05.11.2021 0:00;CHD;370;SIP;MOW;ВВЛ;;ONLINE
29.10.2021 0:00;01.11.2021 0:00;AD;420;OVB;NSK;ВВЛ;;OFFLINE
11.11.2021 0:00;18.11.2021 0:00;AD;430;YKS;OVB;ВВЛ;FFP;OFFLINE
22.10.2021 0:00;07.11.2021 0:00;AD;520;SIP;MOW;ВВЛ;FFP;ONLINE
08.11.2021 0:00;16.11.2021 0:00;AD;330;MOW;HAJ;МВЛ;;OFFLINE
11.11.2021 0:00;14.11.2021 0:00;AD;400;NJC;MOW;ВВЛ;;OFFLINE
22.10.2021 0:00;14.11.2021 0:00;AD;310;MOW;ROV;ВВЛ;;ONLINE
10.11.2021 0:00;14.11.2021 0:00;AD;420;IKT;LED;ВВЛ;FFP;ONLINE
06.11.2021 0:00;08.11.2021 0:00;AD;560;FEG;OVB;МВЛ;;OFFLINE
06.11.2021 0:00;24.11.2021 0:00;AD;510;VVO;KJA;ВВЛ;;ONLINE
13.11.2021 0:00;14.11.2021 0:00;AD;150;PKC;OVB;ВВЛ;FFP;ONLINE
29.10.2021 0:00;02.11.2021 0:00;AD;480;MOW;IKT;ВВЛ;;OFFLINE
01.11.2021 0:00;24.11.2021 0:00;AD;280;OMS;MOW;ВВЛ;FFP;OFFLINE
31.10.2021 0:00;02.11.2021 0:00;AD;600;NSK;OVB;ВВЛ;;ONLINE
12.11.2021 0:00;15.11.2021 0:00;AD;640;UUS;OVB;ВВЛ;;OFFLINE
22.10.2021 0:00;05.11.2021 0:00;AD;170;MOW;ULY;ВВЛ;;ONLINE
31.10.2021 0:00;20.11.2021 0:00;AD;210;MOW;ROV;ВВЛ;FFP;ONLINE
06.11.2021 0:00;27.11.2021 0:00;AD;170;MRV;MOW;ВВЛ;;OFFLINE
02.11.2021 0:00;04.11.2021 0:00;AD;470;OVB;EVN;МВЛ;;OFFLINE
10.11.2021 0:00;21.11.2021 0:00;AD;300;MOW;CEK;ВВЛ;FFP;ONLINE
02.11.2021 0:00;04.11.2021 0:00;AD;180;MOW;NJC;ВВЛ;FFP;ONLINE
31.10.2021 0:00;05.11.2021 0:00;AD;370;MOW;OVB;ВВЛ;FFP;OFFLINE
06.11.2021 0:00;06.11.2021 0:00;AD;460;MOW;KJA;ВВЛ;FFP;OFFLINE
08.11.2021 0:00;10.11.2021 0:00;AD;160;ULY;MOW;ВВЛ;FFP;ONLINE
31.10.2021 0:00;19.11.2021 0:00;AD;240;SIP;MOW;ВВЛ;;ONLINE
31.10.2021 0:00;20.11.2021 0:00;AD;590;HTA;MOW;ВВЛ;FFP;ONLINE
27.10.2021 0:00;08.11.2021 0:00;AD;510;UGC;KUF;МВЛ;;ONLINE
09.11.2021 0:00;28.11.2021 0:00;AD;110;PEE;MOW;ВВЛ;FFP;ONLINE
22.10.2021 0:00;03.11.2021 0:00;AD;610;LBD;GOJ;МВЛ;;ONLINE
28.10.2021 0:00;01.11.2021 0:00;AD;270;ROV;MOW;ВВЛ;;OFFLINE
10.11.2021 0:00;25.11.2021 0:00;AD;230;KVK;MOW;ВВЛ;;ONLINE
31.10.2021 0:00;02.11.2021 0:00;CHD;200;ROV;MOW;ВВЛ;;ONLINE
11.11.2021 0:00;28.11.2021 0:00;AD;260;KGD;MOW;ВВЛ;FFP;ONLINE
27.10.2021 0:00;05.11.2021 0:00;AD;640;MOW;MJZ;ВВЛ;;OFFLINE
08.11.2021 0:00;24.11.2021 0:00;AD;150;MOW;KRR;ВВЛ;FFP;ONLINE
31.10.2021 0:00;02.11.2021 0:00;AD;460;MOW;BTK;ВВЛ;FFP;ONLINE
28.10.2021 0:00;30.11.2021 0:00;AD;340;VVO;UUS;ВВЛ;;OFFLINE
22.10.2021 0:00;10.11.2021 0:00;AD;140;STW;MOW;ВВЛ;FFP;ONLINE
09.11.2021 0:00;15.11.2021 0:00;AD;200;MRV;MOW;ВВЛ;;OFFLINE
10.11.2021 0:00;17.11.2021 0:00;AD;260;OVB;LED;ВВЛ;FFP;ONLINE
01.11.2021 0:00;05.11.2021 0:00;AD;400;MOW;OVB;ВВЛ;FFP;ONLINE
01.11.2021 0:00;01.11.2021 0:00;AD;260;MOW;VOZ;ВВЛ;FFP;ONLINE
02.11.2021 0:00;04.11.2021 0:00;AD;810;GDX;OVB;ВВЛ;;OFFLINE
01.11.2021 0:00;01.11.2021 0:00;AD;240;MOW;MCX;ВВЛ;;OFFLINE
01.11.2021 0:00;05.11.2021 0:00;AD;690;UUD;MOW;ВВЛ;FFP;ONLINE
28.10.2021 0:00;18.11.2021 0:00;CHD;450;OSS;OVB;МВЛ;;ONLINE
06.11.2021 0:00;09.11.2021 0:00;AD;490;OVB;DYU;МВЛ;;OFFLINE
23.10.2021 0:00;23.11.2021 0:00;AD;750;MOW;BTK;ВВЛ;FFP;ONLINE
11.11.2021 0:00;15.11.2021 0:00;AD;400;MOW;MQF;ВВЛ;FFP;OFFLINE
08.11.2021 0:00;09.11.2021 0:00;AD;340;MOW;BAX;ВВЛ;;OFFLINE
02.11.2021 0:00;03.11.2021 0:00;AD;220;UFA;MOW;ВВЛ;;OFFLINE
11.11.2021 0:00;14.11.2021 0:00;AD;210;KUF;MOW;ВВЛ;;ONLINE
08.11.2021 0:00;13.11.2021 0:00;AD;440;MOW;KRR;ВВЛ;FFP;OFFLINE
01.11.2021 0:00;01.11.2021 0:00;AD;400;MOW;OVB;ВВЛ;FFP;ONLINE
12.11.2021 0:00;19.11.2021 0:00;AD;190;MOW;LED;ВВЛ;;OFFLINE
03.11.2021 0:00;07.11.2021 0:00;AD;590;MOW;NUX;ВВЛ;;OFFLINE
07.11.2021 0:00;13.11.2021 0:00;AD;210;ABA;OVB;ВВЛ;FFP;ONLINE
11.11.2021 0:00;22.11.2021 0:00;AD;330;AER;IKT;ВВЛ;FFP;ONLINE
01.11.2021 0:00;21.11.2021 0:00;AD;450;IKT;LED;ВВЛ;FFP;ONLINE
28.10.2021 0:00;11.11.2021 0:00;AD;370;MOW;PFO;МВЛ;FFP;ONLINE
08.11.2021 0:00;13.11.2021 0:00;AD;310;KRR;MOW;ВВЛ;;OFFLINE
08.11.2021 0:00;13.11.2021 0:00;AD;170;ASF;MOW;ВВЛ;FFP;ONLINE
08.11.2021 0:00;23.11.2021 0:00;AD;490;MOW;RGK;ВВЛ;FFP;OFFLINE
07.11.2021 0:00;29.11.2021 0:00;AD;210;MOW;CEK;ВВЛ;FFP;ONLINE
10.11.2021 0:00;13.11.2021 0:00;AD;0;IKT;VVO;ВВЛ;;OFFLINE
08.11.2021 0:00;12.11.2021 0:00;AD;320;KZN;MOW;ВВЛ;;OFFLINE
01.11.2021 0:00;07.11.2021 0:00;AD;490;MOW;SSH;МВЛ;FFP;ONLINE
08.11.2021 0:00;09.11.2021 0:00;AD;220;MOW;KUF;ВВЛ;;OFFLINE
08.11.2021 0:00;15.11.2021 0:00;AD;190;MOW;LED;ВВЛ;;ONLINE
01.11.2021 0:00;14.11.2021 0:00;AD;570;AER;MOW;ВВЛ;FFP;ONLINE
28.10.2021 0:00;15.11.2021 0:00;AD;160;MOW;LED;ВВЛ;;OFFLINE
28.10.2021 0:00;09.11.2021 0:00;AD;320;UUS;VVO;ВВЛ;;ONLINE
11.11.2021 0:00;14.11.2021 0:00;AD;340;OVB;MOW;ВВЛ;;ONLINE
07.11.2021 0:00;16.11.2021 0:00;AD;310;MOW;NOZ;ВВЛ;;ONLINE
11.11.2021 0:00;20.11.2021 0:00;AD;240;MOW;MCX;ВВЛ;;ONLINE
01.11.2021 0:00;10.11.2021 0:00;AD;400;MOW;OVB;ВВЛ;;OFFLINE
08.11.2021 0:00;19.11.2021 0:00;AD;220;MOW;KZN;ВВЛ;FFP;ONLINE
01.11.2021 0:00;01.11.2021 0:00;AD;770;MOW;OMS;ВВЛ;;OFFLINE
22.11.2021 0:00;26.11.2021 0:00;AD;340;HTA;MOW;ВВЛ;FFP;OFFLINE
07.11.2021 0:00;10.11.2021 0:00;AD;260;ROV;MOW;ВВЛ;;OFFLINE
01.11.2021 0:00;03.11.2021 0:00;AD;250;MOW;GDZ;ВВЛ;;OFFLINE
14.11.2021 0:00;20.11.2021 0:00;AD;710;KHV;OVB;ВВЛ;;OFFLINE
07.11.2021 0:00;09.11.2021 0:00;AD;470;BQS;OVB;ВВЛ;;ONLINE
01.11.2021 0:00;03.11.2021 0:00;AD;300;SVX;OVB;ВВЛ;FFP;OFFLINE
07.11.2021 0:00;27.11.2021 0:00;AD;190;MOW;MMK;ВВЛ;FFP;ONLINE
08.11.2021 0:00;13.11.2021 0:00;AD;360;KGD;MOW;ВВЛ;;ONLINE
07.11.2021 0:00;10.11.2021 0:00;AD;230;KRR;MOW;ВВЛ;FFP;ONLINE
09.11.2021 0:00;11.11.2021 0:00;AD;320;KRR;MOW;ВВЛ;;ONLINE
01.11.2021 0:00;22.11.2021 0:00;AD;200;MOW;PEE;ВВЛ;;ONLINE
07.11.2021 0:00;08.11.2021 0:00;AD;240;MOW;GDZ;ВВЛ;FFP;ONLINE
11.11.2021 0:00;17.11.2021 0:00;CHD;410;TOF;MOW;ВВЛ;;ONLINE
07.11.2021 0:00;17.11.2021 0:00;AD;1200;KRR;MOW;ВВЛ;FFP;ONLINE
02.11.2021 0:00;05.11.2021 0:00;AD;530;MOW;HRG;МВЛ;;OFFLINE
01.11.2021 0:00;08.11.2021 0:00;AD;280;MOW;KUF;ВВЛ;;ONLINE
24.11.2021 0:00;27.11.2021 0:00;AD;360;BTK;OVB;ВВЛ;;OFFLINE
11.11.2021 0:00;15.11.2021 0:00;AD;450;OVB;OSS;МВЛ;;ONLINE
09.11.2021 0:00;17.11.2021 0:00;AD;160;MOW;PEZ;ВВЛ;FFP;ONLINE
07.11.2021 0:00;11.11.2021 0:00;AD;460;LED;OVB;ВВЛ;FFP;ONLINE
28.10.2021 0:00;06.11.2021 0:00;AD;380;OVB;LED;ВВЛ;FFP;ONLINE
03.11.2021 0:00;05.11.2021 0:00;AD;230;RTW;MOW;ВВЛ;;ONLINE
11.11.2021 0:00;12.11.2021 0:00;AD;1110;OVB;BAK;МВЛ;FFP;ONLINE
